mesalivroazul: .word 32, 32
.byte 82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,
82,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,155,73,73,73,155,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,73,161,161,169,73,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,73,169,169,169,73,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,73,81,161,161,169,161,73,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,73,81,81,169,169,169,161,161,73,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,73,81,161,81,161,81,169,161,161,161,73,73,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,73,73,161,161,81,81,81,73,81,161,161,161,169,161,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,73,161,161,81,81,161,73,92,73,169,161,161,161,169,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,73,81,81,81,161,73,92,109,92,73,169,161,161,169,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,73,81,161,161,73,92,109,155,109,92,73,169,169,169,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,73,81,73,73,92,109,155,155,155,109,92,73,73,161,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,73,73,92,109,109,155,155,155,155,155,109,109,92,73,73,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,164,82,
82,164,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,164,82,
73,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,73,
73,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,73,
73,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,73,
73,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,73,
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,
199,199,199,73,73,73,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,73,73,73,199,199,199,
199,199,199,73,82,82,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,82,82,73,199,199,199,
199,199,199,73,82,155,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,82,155,73,199,199,199,
199,199,199,73,82,155,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,82,155,73,199,199,199,
199,199,199,73,82,155,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,82,155,73,199,199,199,
199,199,199,73,82,155,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,82,155,73,199,199,199,
199,199,199,73,82,82,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,82,82,73,199,199,199,
199,199,199,199,73,73,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,73,73,199,199,199,199,


